,textList,labelList
263,"['family', 'stayed', 'hotel', 'walking', 'lobby', 'expected', 'very', 'good', 'experience', 'made', 'way', 'counter', 'greeted', 'really', 'i', 'knew', 'this', 'may', 'a', 'bad', 'experience', 'customer', 'service', 'person', 'rude', 'did', 'wait', 'me', 'a', 'minutes', 'i', 'got', 'to', 'room', 'looked', 'like', 'someone', 'just', 'checked', 'the', 'high', 'chair', 'requested', 'still', 'spots', 'food', 'it', 'the', 'rest', 'room', 'water', 'the', 'counter', 'very', 'little', 'toilet', 'paper', 'got', 'settled', 'went', 'to', 'the', 'dining', 'room', 'supper', 'was', 'disappointed', 'the', 'service', 'the', 'food', 'quality', 'the', 'price', 'we', 'paid', 'luckily', 'we', 'only', 'to', 'stay', 'one', 'day', 'one', 'day', 'was', 'almost', 'long']",0
264,"['made', 'regular', 'business', 'trips', 'chicago', 'decided', 'stay', 'hotel', 'monaco', 'chicago', 'since', 'fairly', 'new', 'friend', 'had', 'stayed', 'lobby', 'quite', 'small', 'surprised', 'name', 'like', 'monaco', 'matter', 'fact', 'found', 'furnishings', 'be', 'quite', 'draba', 'boy', 'took', 'luggage', 'showed', 'suite', 'two', 'rooms', 'spacious', 'as', 'would', 'liked', 'entertainment', 'room', 'bedroom', 'with', 'a', 'standard', 'television', 'imagine', 'expecting', 'hd', 'ordinary', 'cable', '600', 'a', 'night', 'you', 'would', 'expect', 'a', '42', 'inch', 'set', 'bath', 'ordinary', 'nothing', 'special', 'bed', 'was', 'a', 'big', 'kingthe', 'view', 'take', 'the', 'lake', 'unfortunately', 'just', 'the', 'magic', 'mile', 'well', 'am', 'starving', 'time', 'to', 'eat', 'the', 'restaurant', 'was', 'well', 'appointed', 'hope', 'the', 'food', 'was', 'as', 'good', 'ordered', 'lamb', 'chops', 'potatoes', 'au', 'gratin', 'mint', 'sauce', 'it', 'was', 'fair', 'i', 'hope', 'the', 'rest', 'my', 'trip', 'si', 'better', 'my', 'accomadations', 'i', 'would', 'give', 'hotel', 'a', 'two', 'a', 'half', 'i', 'would', 'not', 'return']",0
265,"['business', 'needed', 'get', 'rest', 'next', 'day', 'walls', 'so', 'thin', 'i', 'could', 'carrying', 'on', 'in', 'neighbors', 'room', 'till', '3', 'this', 'beautiful', 'building', 'room', 'was', 'a', 'lot', 'smaller', 'i', 'expected', 'staff', 'not', 'very', 'friendly', 'the', 'person', 'the', 'front', 'desk', 'no', 'personality', 'not', 'even', 'welcome', 'to', 'the', 'hotel', 'in', 'all', 'i', 'dont', 'think', 'i', 'will', 'back']",0
266,"['eww', 'sickening', 'affair', 'hotel', 'monaco', 'chicago', 'a', 'stuffy', 'masterpiece', 'a', 'hotel', 'done', 'wrong', 'stayed', 'recently', 'the', 'rooms', 'reek', 'the', 'pretended', 'elite', 'classes', 'fill', 'rooms', 'seriously', 'afraid', 'even', 'lie', 'the', 'sheets', 'fear', 'being', 'charged', 'a', 'hefty', 'linens', 'fee', 'stayed', 'chicago', 'a', 'week', 'stayed', 'the', 'hotel', 'monaco', 'one', 'night']",0
267,"['most', 'people', 'think', 'hilton', 'think', 'luxury', 'know', 'only', 'wish', 'id', 'half', 'right', 'upon', 'arriving', 'informed', 'incompetent', 'staff', 'lost', 'reservation', 'entirely', 'auspicious', 'start', 'they', 'did', 'find', 'another', 'room', 'granted', 'new', 'room', 'an', 'ohsoscenic', 'view', 'broadside', 'an', 'adjacent', 'building', 'fine', 'was', 'willing', 'let', 'slide', 'didnt', 'want', 'difficult', 'following', 'days', 'stay', 'got', 'a', 'little', 'harder', 'ignore', 'the', 'minor', 'problems', 'making', 'the', 'hilton', 'undeserving', 'the', 'term', 'luxury', 'hotel', 'noisy', 'neighbors', 'rude', 'staff', 'the', 'state', 'my', 'bathroom', 'towels', 'was', 'anything', 'go', 'upon', 'checkout', 'doubt', 'my', 'sheets', 'were', 'changed', 'even', 'next', 'time', 'ill', 'ignore', 'the', 'hype', 'stay', 'somewhere', 'cheaper', 'the', 'service', 'couldnt', 'possibly', 'be', 'worse']",0
268,"['high', 'hopes', 'hilton', 'chicago', 'sad', 'say', 'disapointed', 'only', 'it', 'outrageously', 'expensive', '200', 'two', 'people', 'one', 'night', 'expect', 'pay', '40', 'park', 'car', 'they', 'do', 'offer', 'free', 'wifi', 'instead', 'had', 'pay', '20', 'get', 'internet', 'room', 'had', 'wait', '3', 'pm', 'to', 'check', 'even', 'though', 'my', 'flight', 'the', 'morning', 'i', 'had', 'to', 'rent', 'car', 'the', 'airport', 'the', 'hotel', 'not', 'offer', 'transportation', 'and', 'after', 'of', 'stress', 'the', 'hilton', 'chicago', 'didnt', 'an', 'in', 'hotel', 'bar', 'either', 'i', 'doubt', 'i', 'will', 'stay', 'again']",0
269,"['you', 'looking', 'true', 'luxury', 'experience', 'hotel', 'monaco', 'chicago', 'place', 'go', 'stayed', 'while', 'visiting', 'friends', 'decided', 'treat', 'luxury', 'experience', 'get', 'check', 'pleasant', 'experience', 'wait', 'long', 'front', 'desk', 'staff', 'unfriendly', 'unhelpful', 'room', 'ok', 'roaches', 'anything', 'small', 'cramped', 'mirrored', 'headboard', 'bed', 'more', 'tacky', 'motel', 'fancy', 'hotel', 'house', 'cleaning', 'service', 'really', 'pushy', 'tried', 'clean', 'my', 'room', '830a', 'morning', 'asked', 'come', 'back', 'later', 'gave', 'a', 'whole', '15', 'minutes', 'came', 'back', 'getting', 'extra', 'towels', 'like', 'pulling', 'teeth', 'dont', 'know', 'thought', 'going', 'steal', 'or', 'the', 'room', 'service', 'food', 'ordered', 'fine', 'took', 'forever', 'be', 'delivered', 'was', 'halfcold', 'the', 'time', 'received', 'it', 'when', 'called', 'the', 'front', 'desk', 'complain', 'they', 'apologized', 'did', 'not', 'offer', 'to', 'compensate', 'or', 'send', 'new', 'food', 'they', 'have', 'a', 'restaurant', 'the', 'hotel', 'i', 'did', 'not', 'bother', 'to', 'try', 'it', 'the', 'prices', 'ridiculous', 'the', 'menu', 'was', 'limited', 'my', 'room', 'service', 'experience', 'assured', 'it', 'was', 'not', 'worth', 'the', 'hassel', 'i', 'was', 'really', 'disenchanted', 'this', 'experience', '400', 'plus', 'dollars', 'a', 'night', 'i', 'received', 'mediocre', 'accomedations', 'poor', 'service', 'spend', 'hardearned', 'money', 'somewhere', 'else']",0
270,"['hotel', 'monaco', 'claims', 'boutique', 'chicago', 'luxury', 'hotel', 'it', 'certainly', 'neither', 'luxurious', 'stylish', 'pictures', 'posted', 'website', 'imply', 'guest', 'going', 'stay', 'room', 'an', 'amazing', 'view', 'that', 'certainly', 'case', 'this', 'customer', 'the', 'decor', 'might', 'cutesy', 'charming', 'some', 'actually', 'quite', 'tacky', 'outdated', 'the', 'bathrooms', 'a', 'musty', 'smell', 'did', 'meet', 'the', 'cleanliness', 'standards', 'a', 'hotel', 'claiming', 'one', 'the', 'top', '40', 'hotels', 'us', 'dont', 'be', 'fooled', 'a', 'snappy', 'website', 'some', 'selective', 'photosthis', 'hotel', 'not', 'live', 'to', 'billing', 'will', 'be', 'disappointed', 'was', 'if', 'expect', 'anything', 'than', 'a', 'runofthemill', 'experience', 'a', 'merely', 'average', 'hotel']",0
271,"['stayed', 'this', 'hotel', 'our', 'last', 'vacation', 'windy', 'city', 'although', 'hotel', 'looks', 'nice', 'service', 'terrible', 'staff', 'rude', 'unprofessional', 'not', 'helpful', 'all', 'the', 'room', 'service', 'closes', '8pm', 'dont', 'plan', 'getting', 'hungry', 'that', 'time', 'also', 'even', 'though', 'stayed', 'a', 'whole', 'week', 'had', 'ask', 'new', 'towels', 'extra', 'toiletries', 'will', 'never', 'go', 'back', 'that', 'place']",0
272,"['james', 'hotel', 'chicago', 'looks', 'nice', 'website', 'looks', 'be', 'deceiving', 'the', 'employees', 'extremely', 'rude', 'the', 'rooms', 'disgusting', 'would', 'definitely', 'advise', 'staying']",0
273,"['had', 'business', 'trip', 'coming', 'chicago', 'wanted', 'stay', 'someplace', 'really', 'nice', 'cause', 'had', 'never', 'there', 'made', 'reservations', 'james', 'two', 'weeks', 'advance', 'safe', 'side', 'when', 'arrived', 'had', 'record', 'big', 'deal', 'right', 'said', 'would', 'take', 'care', 'it', 'get', 'room', 'right', 'away', 'two', 'hours', 'later', 'im', 'still', 'sitting', 'lobby', 'finally', 'get', 'my', 'room', 'try', 'relax', 'everything', 'nice', 'decided', 'take', 'a', 'shower', 'went', 'the', 'bathroom', 'towels', 'wash', 'cloths', 'nothing', 'called', 'to', 'the', 'front', 'desk', 'asked', 'some', 'an', 'hour', 'later', 'someone', 'came', 'one', 'maybe', 'were', 'really', 'busy', 'finally', 'get', 'in', 'the', 'shower', 'the', 'handle', 'broken', 'went', 'to', 'the', 'front', 'desk', 'asked', 'a', 'new', 'room', 'they', 'started', 'implying', 'i', 'broke', 'it', 'they', 'said', 'everything', 'fine', 'with', 'the', 'room', 'earlier', 'day', 'i', 'must', 'done', 'something', 'to', 'it', 'leaving', 'that', 'hotel', 'the', 'easiest', 'decision', 'i', 'made', 'on', 'my', 'whole', 'trip', 'two', 'thumbs']",0
274,"['recently', 'stayed', 'james', 'chicago', 'will', 'be', 'returning', 'anytime', 'soon', 'staff', 'unfriendly', 'say', 'the', 'least', 'the', 'prices', 'outrageous', 'also', 'a', 'fan', 'the', 'fact', 'allow', 'pets', 'guests', 'wasnt', 'enough', 'space', 'the', 'gym', 'the', 'lack', 'variety', 'equipment', 'limits', 'options', 'severely', 'ultimately', 'was', 'unimpressed', 'the', 'services', 'a', 'whole', 'would', 'recommend', 'avoid', 'establishment']",0
275,"['decided', 'spend', 'extra', 'money', 'booking', 'room', 'monaco', 'websites', 'pictures', 'beautiful', 'rooms', 'views', 'waste', 'cash', 'say', 'the', 'least', 'although', 'had', 'requested', 'room', 'a', 'view', 'of', 'the', 'city', 'must', 'given', 'the', 'worst', 'room', 'the', 'place', 'maid', 'service', 'skipped', 'my', 'room', 'my', 'second', 'day', 'had', 'call', 'towels', 'least', 'twice', 'someone', 'finally', 'came', 'my', 'room', 'the', 'food', 'was', 'outrageously', 'expensive', 'and', 'not', 'even', 'lukewarm', 'twostar', 'hotel', 'quality']",0
276,"['booked', 'room', 'hilton', 'chicago', 'two', 'nights', 'stay', 'weekend', 'upon', 'arrival', 'reservation', 'could', 'found', 'even', 'provided', 'hotel', 'confirmation', 'number', 'still', 'wasnt', 'available', 'fortunately', 'another', 'reservation', 'not', 'shown', 'so', 'space', 'available', 'us', 'we', 'settled', 'our', 'room', 'the', 'night', 'long', 'flight', 'was', 'a', 'bad', 'odor', 'coming', 'the', 'bathroom', 'apparently', 'the', 'cleaning', 'solution', 'used', 'was', 'tainted', 'they', 'reclean', 'it', 'after', 'our', 'arrival', 'needless', 'say', 'both', 'these', 'poor', 'experiences', 'just', 'one', 'night', 'will', 'be', 'hesitant', 'to', 'ever', 'stay', 'this', 'hotel', 'let', 'alone', 'other', 'hilton', 'around', 'please', 'consider', 'someplace', 'else', 'the', 'hilton', 'chicago']",0
277,"['stayed', 'last', 'august', 'im', 'truly', 'glad', 'never', 'stay', 'again', 'website', 'great', 'job', 'creating', 'illusion', 'rooms', 'so', 'much', 'smaller', 'it', 'seems', 'website', 'i', 'thought', 'monaco', 'walking', 'distance', 'nightclubs', 'it', 'isnt', 'wireless', 'internet', 'free', 'it', 'extremely', 'slow', 'such', 'a', 'classy', 'hotel', 'isnt', 'a', 'pool', '46', 'per', 'night', 'the', 'onsite', 'parking', 'way', 'expensive', 'guests', 'and', 'i', 'would', 'recommend', 'hotel', 'to', 'anyone']",0
278,"['hotel', 'rated', 'four', 'diamonds', 'aaa', 'one', 'would', 'think', 'hilton', 'chicago', 'would', 'almost', 'like', 'staying', 'palace', 'royalty', 'royal', 'thing', 'this', 'hotel', 'however', 'royal', 'nightmare', 'known', 'moment', 'walked', 'wife', 'this', 'going', 'become', 'bigger', 'headache', 'worth', 'first', 'soon', 'arrived', 'check', 'hotel', 'clerk', 'couldnt', 'older', 'nineteen', 'twenty', 'red', 'flags', 'started', 'going', 'clerk', 'extremely', 'rude', 'lazy', 'acting', 'like', 'chore', 'even', 'getting', 'texting', 'cell', 'phone', 'wasnt', 'bad', 'enough', 'clerk', 'pretty', 'much', 'ignored', 'blatantly', 'staring', 'wifes', 'breasts', 'wasnt', 'even', 'wearing', 'anything', 'could', 'considered', 'skimpy', 'cold', 'wearing', 'turtle', 'neck', 'sweater', 'large', 'fur', 'lined', 'coat', 'diverting', 'his', 'atention', 'several', 'times', 'finally', 'got', 'room', 'keys', 'shouldnt', 'been', 'any', 'surprise', 'learned', 'one', 'help', 'us', 'luggage', 'clerk', 'said', 'break', 'okay', 'annoying', 'managed', 'easy', 'enough', 'finally', 'got', 'third', 'floor', 'suite', 'been', 'reserved', 'month', 'looked', 'forward', 'resting', 'long', 'trip', 'surprise', 'mention', 'disgust', 'horror', 'was', 'already', 'couple', 'what', 'was', 'supposed', 'room', 'bed', 'making', 'took', 'almost', 'half', 'hour', 'couple', 'room', 'front', 'desk', 'wife', 'me', 'get', 'straightened', 'apparently', 'night', 'clerk', 'didnt', 'bother', 'following', 'policy', 'taken', 'reservation', 'computer', 'give', 'their', 'friends', 'leaving', 'the', 'printed', 'card', 'the', 'day', 'clerk', 'what', 'could', 'be', 'described', 'chaos', 'finally', 'given', 'another', 'room', 'the', 'next', 'floor', 'thankful', 'we', 'got', 'it', 'wife', 'went', 'use', 'the', 'bathroom', 'while', 'dropped', 'luggage', 'the', 'beds', 'hearing', 'clinking', 'sound', 'bent', 'look', 'what', 'one', 'the', 'bags', 'could', 'hit', 'see', 'empty', 'beer', 'bottle', 'sticking', 'the', 'bed', 'was', 'call', 'back', 'give', 'the', 'clerk', 'piece', 'my', 'mind', 'heard', 'my', 'wife', 'cry', 'the', 'wall', 'the', 'bathroom', 'were', 'several', 'roaches', 'crawling', 'around', 'noticed', 'something', 'else', 'the', 'sink', 'almost', 'made', 'us', 'leave', 'there', 'the', 'sink', 'plain', 'sight', 'was', 'a', 'used', 'condom', 'far', 'we', 'were', 'less', 'thrilled', 'there', 'we', 'stomred', 'back', 'downstairs', 'demanded', 'our', 'money', 'back', 'then', 'the', 'desk', 'manager', 'returned', 'from', 'where', 'ever', 'went', 'talked', 'us', 'taking', 'another', 'room', 'free', 'charge', 'make', 'our', 'troubles', 'the', 'room', 'was', 'thankfully', 'clean', 'no', 'bugs', 'no', 'trash', 'any', 'disgusting', 'items', 'laying', 'around', 'despite', 'being', 'a', 'lot', 'smaller', 'and', 'not', 'the', 'promised', 'view', 'our', 'room', 'we', 'decided', 'to', 'make', 'due', 'while', 'my', 'wife', 'went', 'to', 'get', 'cleaned', 'our', 'long', 'trip', 'pulled', 'my', 'laptop', 'to', 'use', 'the', 'called', 'high', 'speed', 'internet', 'access', 'shouldnt', 'have', 'even', 'bothered', 'ive', 'used', 'dial', 'went', 'least', 'three', 'times', 'fast', 'as', 'the', 'speeds', 'i', 'was', 'getting', 'a', 'quick', 'call', 'to', 'the', 'desk', 'i', 'was', 'informed', 'the', 'person', 'responsible', 'the', 'internet', 'was', 'gone', 'the', 'day', 'and', 'there', 'was', 'nothing', 'could', 'be', 'done', 'the', 'moment', 'instead', 'worrying', 'it', 'we', 'went', 'to', 'get', 'something', 'to', 'eat', 'from', 'the', 'the', 'onsite', 'dinning', 'area', 'yet', 'we', 'were', 'met', 'rude', 'people', 'either', 'stared', 'at', 'my', 'wifes', 'chest', 'forgot', 'half', 'our', 'order', 'after', 'arguing', 'with', 'them', 'for', 'what', 'seemed', 'like', 'forever', 'over', 'not', 'getting', 'everything', 'we', 'found', 'our', 'found', 'was', 'not', 'only', 'bland', 'it', 'was', 'cold', 'we', 'didnt', 'even', 'bother', 'trying', 'anything', 'else', 'that', 'was', 'the', 'final', 'straw', 'so', 'we', 'got', 'our', 'things', 'and', 'found', 'another', 'hotel', 'i', 'dont', 'know', 'would', 'hire', 'a', 'bunch', 'rude', 'employees', 'was', 'barely', 'out', 'of', 'high', 'school', 'who', 'couldnt', 'clean', 'a', 'room', 'i', 'know', 'that', 'that', 'hotel', 'didnt', 'deserve', 'four', 'diamonds', 'unless', 'it', 'was', 'in', 'the', 'negative', 'that', 'place', 'should', 'be', 'shut', 'because', 'there', 'is', 'no', 'way', 'they', 'know', 'to', 'run', 'a', 'decent', 'hotel']",0
279,"['got', 'checked', 'arrived', 'our', 'room', 'first', 'thing', 'noticed', 'light', 'didnt', 'come', 'flipped', 'switch', 'upon', 'entering', 'room', 'not', 'clean', 'all', 'dust', 'collected', 'back', 'tv', 'stand', 'behind', 'on', 'window', 'sill', 'stains', 'on', 'the', 'carpet', 'had', 'requested', 'wireless', 'internet', 'service', 'it', 'down', 'the', 'entire', 'first', 'night', 'the', 'mattress', 'very', 'hard', 'making', 'an', 'uncomfortable', 'night', 'the', 'jacuzzi', 'out', 'order', 'also', 'when', 'asked', 'be', 'moved', 'a', 'different', 'room', 'we', 'informed', 'there', 'were', 'not', 'others', 'available']",0
280,"['staff', 'james', 'chicago', 'hotel', 'seemed', 'determined', 'make', 'stay', 'horrible', 'one', 'entered', 'establishment', 'check', 'ignored', 'clerk', 'let', 'half', 'dozen', 'people', 'front', 'she', 'even', 'acknowledged', 'me', 'thinking', 'room', 'service', 'would', 'better', 'i', 'relaxed', 'room', 'i', 'waited', 'my', 'food', 'time', 'reached', 'my', 'room', 'cold', 'wrong', 'order', 'disgusted', 'i', 'went', 'to', 'the', 'pool', 'to', 'find', 'was', 'closed', 'maintenance', 'the', 'restaurants', 'the', 'hotel', 'recommended', 'onestar', 'none', 'my', 'regular', 'channels', 'on', 'the', 'tv', 'it', 'was', 'a', 'bad', 'stay', 'the', 'james', 'hotel', 'in', 'chicago']",0
281,"['staying', 'james', 'chicago', 'last', 'weekend', 'can', 'honestly', 'say', 'will', 'going', 'affordability', 'my', 'next', 'trip', 'james', 'chicago', 'terribly', 'overpriced', 'the', 'staff', 'very', 'cold', 'disconnected', 'the', 'chairs', 'the', 'room', 'looked', 'like', 'something', 'ikea', 'love', 'chicago', 'this', 'hotel', 'definitely', 'one', 'of', 'its', 'better', 'places', 'stay', 'believe', 'would', 'been', 'better', 'and', 'happier', 'staying', 'the', 'holiday', 'inn', 'dont', 'always', 'get', 'you', 'pay']",0
282,"['family', 'i', 'went', 'this', 'hotel', 'holiday', 'last', 'month', 'bad', 'hotel', 'got', 'imediatly', 'checked', 'went', 'room', 'view', 'window', 'brick', 'wall', 'really', 'we', 'even', 'asked', 'lasy', 'front', 'desk', 'she', 'said', 'couldnt', 'put', 'us', 'room', 'a', 'view', 'cause', 'we', 'didnt', 'book', 'one', 'we', 'couldnt', 'upgrade', 'also', 'wife', 'a', 'light', 'sleeper', 'and', 'trains', 'kept', 'up', 'night', 'another', 'thing', 'alot', 'ads', 'boast', 'a', 'hot', 'tub', 'all', 'the', 'rooms', 'this', 'not', 'true', 'room', 'a', 'normal', 'tub', 'the', 'tub', 'had', 'no', 'stopper', 'we', 'could', 'take', 'showers', 'the', 'room', 'was', 'also', 'very', 'small', 'compared', 'to', 'other', 'hotels', 'around', 'the', 'same', 'prices']",0
283,"['wife', 'booked', 'room', 'hilton', 'chicago', 'three', 'weekends', 'ago', 'downtown', 'hotel', 'well', 'known', 'brand', 'knew', 'going', 'pay', 'little', 'additional', 'price', 'expecting', 'get', 'quality', 'hotel', 'were', 'expecting', 'minutia', 'luxury', 'however', 'the', 'case', 'the', 'hilton', 'chicago', 'first', 'reserved', 'room', 'king', 'size', 'bed', 'have', 'any', 'available', 'were', 'stuck', 'a', 'queen', 'size', 'bed', 'get', 'a', 'reduced', 'price', 'made', 'a', 'reservations', 'expected', 'be', 'accommodated', 'asked', 'second', 'had', 'change', 'room', 'key', 'twice', 'the', 'room', 'keys', 'they', 'used', 'supposedly', 'lost', 'charge', 'is', 'the', 'front', 'desk', 'told', 'us', 'we', 'had', 'go', 'room', 'find', 'the', 'key', 'didnt', 'work', 'come', 'back', 'stairs', 'get', 'a', 'new', 'key', 'get', 'back', 'this', 'was', 'highly', 'unprofessional', 'they', 'really', 'need', 'to', 'look', 'their', 'key', 'system', 'lastly', 'we', 'were', 'told', 'the', 'end', 'our', 'stay', 'that', 'we', 'had', 'no', 'charges', 'our', 'room', 'we', 'knew', 'this', 'was', 'accurate', 'but', 'i', 'always', 'check', 'in', 'case', 'but', 'two', 'weeks', 'later', 'i', 'checked', 'credit', 'card', 'additional', 'two', 'hundred', 'dollars', 'of', 'charges', 'were', 'on', 'card', 'i', 'had', 'to', 'call', 'argue', 'them', 'twenty', 'minutes', 'they', 'took', 'off', 'card', 'suffice', 'to', 'say', 'we', 'will', 'not', 'be', 'staying', 'again']",0
284,"['hotel', 'monaco', 'hotel', 'some', 'say', 'character', 'found', 'decor', 'tacky', 'had', 'hard', 'time', 'relaxing', 'room', 'designed', 'clashing', 'colors', 'contemporary', 'furniture', 'found', 'fact', 'you', 'a', 'member', 'kimpton', 'rewards', 'club', 'get', 'free', 'wifi', 'access', 'be', 'annoying', 'least', 'of', 'petfriendly', 'policy', 'room', 'smelled', 'like', 'a', 'wet', 'dog', 'a', 'canine', 'guest', 'the', 'hall', 'kept', 'us', 'night', 'his', 'howling', 'perhaps', 'the', 'dog', 'would', 'howled', 'less', 'the', '24hour', 'room', 'service', 'faster', 'waited', 'hour', 'a', 'half', 'order', 'meaning', 'did', 'get', 'our', 'dinner', 'wanted', '1000', 'pm', 'midnight', 'all', 'we', 'would', 'stay', 'again', 'the', 'views', 'location', 'great', 'for', 'the', 'money', 'are', 'better', 'places', 'to', 'stay', 'in', 'chicago']",0
285,"['made', 'reservations', 'softiel', 'chicago', 'expecting', 'ultimate', 'luxury', 'softiel', 'failed', 'deliver', 'everything', 'ok', 'do', 'spend', 'money', 'quality', 'hotel', 'just', 'ok', 'want', 'just', 'ok', 'ill', 'check', 'days', 'inn', 'first', 'all', 'were', 'problems', 'reservation', 'asked', 'have', 'room', 'near', 'top', 'floors', 'my', 'room', 'actually', 'fifth', 'floor', 'desk', 'clerk', 'less', 'helpful', 'fix', 'i', 'eventually', 'got', 'fixed', 'i', 'certainly', 'feel', 'all', 'like', 'valued', 'guest', 'this', 'process', 'later', 'i', 'went', 'ask', 'directions', 'information', 'desk', 'clerk', 'very', 'cold', 'abrupt', 'us', 'room', 'was', 'quite', 'nice', 'the', 'shower', 'not', 'deliver', 'adequate', 'water', 'pressure', 'on', 'the', 'second', 'day', 'our', 'stay', 'housekeeping', 'not', 'refill', 'our', 'soaps', 'coffee', 'also', 'failed', 'to', 'empty', 'one', 'our', 'wastebaskets', 'minor', 'i', 'know', 'when', 'youre', 'paying', 'a', 'luxury', 'experience', 'kind', 'expect', 'luxury', 'the', 'hotel', 'was', 'nice', 'the', 'staff', 'really', 'dont', 'deliver', 'i', 'would', 'not', 'stay', 'again', 'can', 'get', 'a', 'nice', 'clean', 'room', 'laquinta', '14', 'the', 'price', 'the', 'staff', 'much', 'helpful']",0
286,"['stay', 'hilton', 'chicago', 'has', 'quite', 'unpleasant', 'so', 'might', 'ask', 'well', 'ill', 'tell', 'towels', 'scratchy', 'service', 'terrible', 'by', 'terrible', 'mean', 'werent', 'even', 'the', 'desk', 'checked', 'also', 'ordered', 'my', 'breakfast', 'lunch', 'dinner', 'room', 'service', 'received', 'the', 'wrong', 'order', 'all', 'meals', 'felt', 'little', 'sick', 'lunch', 'finally', 'the', 'bill', 'charging', 'stuff', 'i', 'didnt', 'want', 'ask', 'but', 'overall', 'the', 'hotel', 'very', 'bad', 'unpleasant', 'for', 'me', 'others', 'i', 'give', 'half', 'a', 'star']",0
287,"['stayed', 'the', 'hilton', 'chicago', 'back', 'july', 'luxury', 'hotel', 'place', 'meet', 'expectations', 'starters', 'arrived', 'fifteen', 'minutes', 'early', 'check', 'told', 'our', 'room', 'wouldnt', 'ready', 'least', 'another', 'hour', 'im', 'used', 'hotel', 'rooms', 'ready', 'well', 'checkin', 'timee', 'since', 'wait', 'decided', 'grab', 'a', 'drink', 'one', 'the', 'hotels', 'restaurants', 'kitty', 'osheas', 'well', 'must', 'used', 'almost', 'whole', 'hour', 'waiting', 'drinks', 'finally', 'got', 'our', 'room', 'ok', 'although', 'not', 'great', 'the', 'price', 'had', 'view', 'anything', 'speak', 'even', 'though', 'had', 'paid', 'a', 'view', 'there', 'not', 'extra', 'towels', 'had', 'requested', 'we', 'had', 'call', 'room', 'service', 'twice', 'receive', 'then', 'another', 'two', 'times', 'our', 'air', 'conditioner', 'wasnt', 'working', 'fees', 'internet', 'ridiculous', 'and', 'the', 'phone', 'service', 'was', 'terrible', 'i', 'could', 'barely', 'use', 'internet', 'my', 'phone', 'next', 'time', 'im', 'the', 'chicago', 'area', 'i', 'wont', 'staying', 'at', 'the', 'hilton', 'id', 'recommend', 'hotel', 'people', 'want', 'waste', 'money']",0
288,"['recent', 'stay', 'james', 'hotelchicago', 'revealed', 'recent', 'updating', 'hotel', 'facelift', 'although', 'rooms', 'public', 'areas', 'look', 'nice', 'hotel', 'still', 'needs', 'serious', 'work', 'first', 'room', 'clean', 'arrived', 'this', 'nonsmoking', 'room', 'serious', 'odor', 'cigarette', 'smoke', 'asked', 'a', 'new', 'room', 'clean', 'odor', 'free', 'had', 'involve', 'manager', 'request', 'granted', 'new', 'room', 'better', 'first', 'glance', 'severely', 'lacking', 'could', 'get', 'temperature', 'properly', 'regulated', 'room', 'always', 'either', 'hot', 'too', 'cold', 'our', 'two', 'night', 'stay', 'a', 'hotel', 'commanding', 'rates', 'james', 'expect', 'room', 'temperature', 'a', 'comfort', 'is', 'taken', 'granted', 'not', 'something', 'is', 'a', 'constant', 'battle', 'our', 'mattress', 'was', 'horribly', 'uncomfortable', 'rooms', 'updated', 'the', 'james', 'skipped', 'new', 'mattresses', 'was', 'worn', 'the', 'point', 'having', 'indentations', 'cant', 'get', 'ofwhen', 'lie', 'sort', 'sink', 'a', 'hole', 'this', 'matter', 'basic', 'comfort', 'not', 'an', 'issue', 'a', 'luxury', 'hotel', 'last', 'not', 'least', 'we', 'found', 'the', 'hotel', 'be', 'loud', 'almost', 'times', 'our', 'stay', 'spite', 'the', 'calming', 'decor', 'the', 'noise', 'level', 'was', 'raucous', 'not', 'conducive', 'a', 'good', 'nights', 'sleep', 'all', 'we', 'unhappy', 'our', 'accommodations', 'the', 'james', 'chicago', 'would', 'recommend', 'avoid', 'the', 'hotel', 'even', 'though', 'is', 'in', 'a', 'convenient', 'location', 'you', 'will', 'be', 'happier', 'almost', 'anywhere', 'else']",0
289,"['hotel', 'one', 'better', 'ones', 'stayed', 'room', 'seemingly', 'nice', 'first', 'after', 'staying', 'few', 'days', 'seemed', 'like', 'cleaning', 'staff', 'never', 'came', 'clean', 'the', 'sheets', 'a', 'three', 'days', 'called', 'requested', 'be', 'changed', 'also', 'the', 'walls', 'seem', 'be', 'paper', 'thin', 'you', 'hear', 'is', 'going', 'the', 'adjacent', 'rooms', 'interfered', 'my', 'sleep', 'i', 'ate', 'the', 'primehouse', 'in', 'the', 'restaurant', 'also', 'asked', 'for', 'a', 'well', 'done', 'steak', 'the', 'steak', 'still', 'pretty', 'pink', 'the', 'inside', 'lacked', 'flavor', 'is', 'definitely', 'not', 'a', 'hotel', 'i', 'would', 'recommend', 'to', 'anyone']",0
